ctrlMSE	score	pMSE	p	BH
negative regulation of vascular endothelial growth factor signaling pathway	75.8071174447989	0.852617719282133	0.231536926147705	0.0678642714570858	0.958142109940702
transcription factor catabolic process	73.3699586550375	0.852605078799817	0.0658682634730539	0.06187624750499	0.958142109940702
imidazole-containing compound metabolic process	73.5709978173175	0.852593267046683	0.0998003992015968	0.0558882235528942	0.958142109940702
nitrobenzene metabolic process	73.698208976988	0.852590036962744	0.101796407185629	0.0479041916167665	0.958142109940702
detoxification of nitrogen compound	73.698208976988	0.852590036962744	0.105788423153693	0.0578842315369262	0.958142109940702
cellular detoxification of nitrogen compound	73.698208976988	0.852590036962744	0.0918163672654691	0.0738522954091816	0.958142109940702
natural killer cell differentiation	73.3860452928508	0.85258895925394	0.0878243512974052	0.0918163672654691	0.958142109940702
deoxyribonucleoside metabolic process	73.8011797676016	0.852572013954665	0.101796407185629	0.0558882235528942	0.958142109940702
adult feeding behavior	73.2212457867499	0.852518029680109	0.0439121756487026	0.0379241516966068	0.958142109940702
regulation of cellular response to osmotic stress	73.237278899882	0.852514004985474	0.0658682634730539	0.0718562874251497	0.958142109940702
regulation of intrinsic apoptotic signaling pathway in response to osmotic stress	73.237278899882	0.852514004985474	0.0798403193612774	0.0678642714570858	0.958142109940702
negative regulation of intrinsic apoptotic signaling pathway in response to osmotic stress	73.237278899882	0.852514004985474	0.0738522954091816	0.0758483033932136	0.958142109940702
amelogenesis	73.719704210931	0.852499032138209	0.0718562874251497	0.0399201596806387	0.958142109940702
ossification	73.2976941501218	0.852458068442967	0.0439121756487026	0.0259481037924152	0.958142109940702
cytolysis	73.3881550565411	0.852452469946126	0.0499001996007984	0.0359281437125748	0.958142109940702
detection of temperature stimulus	74.5046485149387	0.852445804871805	0.117764471057884	0.0439121756487026	0.958142109940702
detection of temperature stimulus involved in sensory perception	74.5046485149387	0.852445804871805	0.119760479041916	0.0518962075848303	0.958142109940702
detection of temperature stimulus involved in sensory perception of pain	74.5046485149387	0.852445804871805	0.11377245508982	0.0459081836327345	0.958142109940702
cholesterol catabolic process	74.5374345885747	0.852417419434627	0.135728542914172	0.0419161676646707	0.958142109940702
sterol catabolic process	74.5374345885747	0.852417419434627	0.131736526946108	0.0419161676646707	0.958142109940702
macromolecule depalmitoylation	73.3500613497854	0.852407836692385	0.0518962075848303	0.0439121756487026	0.958142109940702
Golgi calcium ion transport	74.9334904168704	0.852390195798892	0.177644710578842	0.0698602794411178	0.958142109940702
positive regulation of peptidyl-serine dephosphorylation	74.0427475749643	0.852345261580987	0.0998003992015968	0.0658682634730539	0.958142109940702
negative regulation of catenin import into nucleus	73.3528478815751	0.852323626517433	0.063872255489022	0.0439121756487026	0.958142109940702
regulation of female gonad development	73.3265271046598	0.852312912266078	0.0758483033932136	0.0558882235528942	0.958142109940702
positive regulation of interleukin-12 secretion	73.4983828789379	0.85229785863247	0.0838323353293413	0.0558882235528942	0.958142109940702
maintenance of lens transparency	73.7003321653217	0.85217461259996	0.0898203592814371	0.0598802395209581	0.958142109940702
fructose metabolic process	74.4912785135152	0.852119128316037	0.109780439121756	0.0439121756487026	0.958142109940702
cytolysis by symbiont of host cells	73.2776692554665	0.852086697269127	0.0718562874251497	0.063872255489022	0.958142109940702
hemolysis by symbiont of host erythrocytes	73.2776692554665	0.852086697269127	0.0978043912175649	0.0898203592814371	0.958142109940702
hemolysis in other organism	73.2776692554665	0.852086697269127	0.0878243512974052	0.0858283433133733	0.958142109940702
hemolysis in other organism involved in symbiotic interaction	73.2776692554665	0.852086697269127	0.0818363273453094	0.0858283433133733	0.958142109940702
negative regulation of telomere capping	73.5140288039978	0.852085446278631	0.0578842315369262	0.0439121756487026	0.958142109940702
intrinsic apoptotic signaling pathway by p53 class mediator	73.5759720047118	0.85205208175872	0.0499001996007984	0.0399201596806387	0.958142109940702
nucleosome positioning	73.3384548718137	0.852022130401796	0.0658682634730539	0.063872255489022	0.958142109940702
vitamin K metabolic process	76.0756932065516	0.852016152175448	0.225548902195609	0.0479041916167665	0.958142109940702
regulation of sodium:proton antiporter activity	73.7069139628792	0.851982234575586	0.0978043912175649	0.0758483033932136	0.958142109940702
positive regulation of sodium:proton antiporter activity	73.7069139628792	0.851982234575586	0.06187624750499	0.0578842315369262	0.958142109940702
positive regulation of respiratory burst	73.573058044321	0.851972272846326	0.06187624750499	0.029940119760479	0.958142109940702
DNA unwinding involved in DNA replication	73.3849409152762	0.85197218761568	0.0858283433133733	0.0798403193612774	0.958142109940702
AV node cell action potential	73.5437923242455	0.851960791522702	0.0558882235528942	0.0439121756487026	0.958142109940702
AV node cell to bundle of His cell signaling	73.5437923242455	0.851960791522702	0.0718562874251497	0.06187624750499	0.958142109940702
positive regulation of protein kinase A signaling	73.4034588544525	0.851951790751717	0.0499001996007984	0.0399201596806387	0.958142109940702
negative regulation of striated muscle cell apoptotic process	73.5390903998363	0.851944570572954	0.0918163672654691	0.0518962075848303	0.958142109940702
negative regulation of interleukin-1 beta secretion	73.2533703942596	0.851942844702761	0.0658682634730539	0.0538922155688623	0.958142109940702
steroid catabolic process	75.3405218140379	0.851942412679805	0.145708582834331	0.0459081836327345	0.958142109940702
negative regulation of immune effector process	73.5907814045624	0.85194009728833	0.0399201596806387	0.0239520958083832	0.958142109940702
response to leukemia inhibitory factor	76.4396745994818	0.851924631943481	0.303393213572854	0.0898203592814371	0.958142109940702
cellular response to leukemia inhibitory factor	76.4396745994818	0.851924631943481	0.255489021956088	0.0499001996007984	0.958142109940702
cytolysis in other organism involved in symbiotic interaction	73.7440382665857	0.851900899301266	0.0818363273453094	0.0538922155688623	0.958142109940702
response to mitochondrial depolarisation	73.3873155689774	0.851867924289463	0.0419161676646707	0.0399201596806387	0.958142109940702
positive regulation of macrophage chemotaxis	74.4455607017134	0.851847944379973	0.12375249500998	0.0518962075848303	0.958142109940702
positive regulation of macrophage migration	74.4455607017134	0.851847944379973	0.115768463073852	0.06187624750499	0.958142109940702
regulation of neural retina development	73.4780725337811	0.851802611046851	0.0738522954091816	0.0598802395209581	0.958142109940702
regulation of retina development in camera-type eye	73.4780725337811	0.851802611046851	0.0558882235528942	0.0459081836327345	0.958142109940702
telomeric D-loop disassembly	73.4469994457805	0.851783385226547	0.063872255489022	0.0499001996007984	0.958142109940702
positive regulation of myeloid leukocyte differentiation	74.2846661347865	0.851762033091325	0.0838323353293413	0.0399201596806387	0.958142109940702
positive regulation of cell chemotaxis to fibroblast growth factor	74.2729668054506	0.851755477765418	0.125748502994012	0.0578842315369262	0.958142109940702
positive regulation of endothelial cell chemotaxis to fibroblast growth factor	74.2729668054506	0.851755477765418	0.117764471057884	0.0658682634730539	0.958142109940702
positive regulation of autophagy of mitochondrion	73.416770684716	0.851736867762824	0.0538922155688623	0.0439121756487026	0.958142109940702
negative regulation of glucokinase activity	74.4829973944098	0.851726602686785	0.161676646706587	0.093812375249501	0.958142109940702
negative regulation of hexokinase activity	74.4829973944098	0.851726602686785	0.145708582834331	0.0718562874251497	0.958142109940702
heparin metabolic process	73.4151517990988	0.851692162593355	0.0858283433133733	0.0858283433133733	0.958142109940702
heparin biosynthetic process	73.4151517990988	0.851692162593355	0.0958083832335329	0.0898203592814371	0.958142109940702
regulation of single-species biofilm formation	73.4685962555011	0.851677687785246	0.0898203592814371	0.0858283433133733	0.958142109940702
negative regulation of single-species biofilm formation	73.4685962555011	0.851677687785246	0.0738522954091816	0.0578842315369262	0.958142109940702
regulation of single-species biofilm formation in or on host organism	73.4685962555011	0.851677687785246	0.0958083832335329	0.093812375249501	0.958142109940702
negative regulation of single-species biofilm formation in or on host organism	73.4685962555011	0.851677687785246	0.0858283433133733	0.0878243512974052	0.958142109940702
gamma-aminobutyric acid transport	75.2233588564625	0.851649969413414	0.207584830339321	0.0758483033932136	0.958142109940702
regulation of phosphorylation of RNA polymerase II C-terminal domain	73.5142197938803	0.851556315498805	0.0898203592814371	0.0778443113772455	0.958142109940702
telomeric loop disassembly	73.5075237449734	0.851511405561316	0.0439121756487026	0.0459081836327345	0.958142109940702
positive regulation of keratinocyte differentiation	73.4061024020521	0.851494827545721	0.0379241516966068	0.0379241516966068	0.958142109940702
negative regulation of cellular respiration	73.3122121745668	0.851482727139195	0.0758483033932136	0.0818363273453094	0.958142109940702
erythrocyte differentiation	73.6485790393408	0.851395911152141	0.0538922155688623	0.0459081836327345	0.958142109940702
protein citrullination	74.6942872219417	0.851365731014289	0.169660678642715	0.0698602794411178	0.958142109940702
regulation of appetite	73.6874903408321	0.851357816800509	0.0538922155688623	0.0479041916167665	0.958142109940702
negative regulation of T cell differentiation in thymus	74.7014484656442	0.851352269870411	0.107784431137725	0.0499001996007984	0.958142109940702
intestinal hexose absorption	73.5011252231299	0.851348507615778	0.063872255489022	0.0698602794411178	0.958142109940702
positive regulation of cell adhesion mediated by integrin	73.9267271437349	0.85131633914197	0.0678642714570858	0.0379241516966068	0.958142109940702
cerebral cortex GABAergic interneuron differentiation	73.7594973245207	0.851298221909155	0.0978043912175649	0.0698602794411178	0.958142109940702
protein tetramerization	73.6694081568552	0.851298041044239	0.0399201596806387	0.029940119760479	0.958142109940702
cerebral cortex radially oriented cell migration	73.8625934103064	0.851264207973785	0.101796407185629	0.0538922155688623	0.958142109940702
vestibulocochlear nerve morphogenesis	73.4301659793271	0.851242941647732	0.0778443113772455	0.0738522954091816	0.958142109940702
vestibulocochlear nerve formation	73.4301659793271	0.851242941647732	0.0958083832335329	0.0958083832335329	0.958142109940702
protein homotrimerization	73.4793101589417	0.851238325916043	0.0538922155688623	0.0558882235528942	0.958142109940702
ganglioside metabolic process	73.5263780545904	0.85114105017596	0.0538922155688623	0.0479041916167665	0.958142109940702
glomerular basement membrane development	73.5413308367243	0.851127674122257	0.0379241516966068	0.0279441117764471	0.958142109940702
response to retinoic acid	73.7661345894052	0.851114481069539	0.0698602794411178	0.0518962075848303	0.958142109940702
negative regulation of type I interferon-mediated signaling pathway	73.5341446637155	0.851089103030973	0.063872255489022	0.0518962075848303	0.958142109940702
poly-N-acetyllactosamine metabolic process	75.5734398507261	0.851051760957591	0.201596806387226	0.0678642714570858	0.958142109940702
poly-N-acetyllactosamine biosynthetic process	75.5734398507261	0.851051760957591	0.17564870259481	0.0598802395209581	0.958142109940702
immune response in mucosal-associated lymphoid tissue	73.8602930381565	0.851040246330421	0.0918163672654691	0.0698602794411178	0.958142109940702
